N	X
1.3862943611198906	0.6931471805599453
2.4849066497880004	1.3862943611198906
3.8066624897703196	2.0794415416798357
4.844187086458591	2.772588722239781
5.966146739123692	3.4657359027997265
7.079184394609668	4.1588830833596715
8.274611946209552	4.852030263919617
9.547312483639047	5.545177444479562
11.015641076770905	6.238324625039508
12.154179171070592	6.931471805599453
