N	X
0.6931471805599453	0.6931471805599453
2.3978952727983707	1.3862943611198906
3.367295829986474	2.0794415416798357
4.553876891600541	2.772588722239781
5.916202062607435	3.4657359027997265
7.00669522683704	4.1588830833596715
8.167919362957816	4.852030263919617
9.519955154427514	5.545177444479562
10.728824601278935	6.238324625039508
11.973793743676104	6.931471805599453
